TelaOuMenu,Modulo,Acao,EntidadeInferida,TabelaConsulta,TabelaInsere,TabelaAltera,TabelaExclui,CampoMuda,LogGerado,RegraNegocio,PermissaoExigida,Evidencia,Status
&Relat,Estoque,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
&Senha,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
&Sobre o Sistema Estoque,Estoque,consulta/abre tela,Estoque,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
#|Procura o desenho do produto (BMP),Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
#CancelamentodeCartoFidelidade1Click,Estoque,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
#CancelamentodeCartoFidelidade1Click&,Estoque,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
#EParserDuplicate_Notation_Token_Err,Estoque,consulta/abre tela,Financeiro,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
#EParserUndeclared_Notation_Name_Err,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
%EParserInvalidNotationDeclaration_Err,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
%S is not a valid notaName value.,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
|Desenho do produto,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
|LogoMarca do cliente,Estoque,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
|Nome do Cliente,Estoque,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
|Prazo para entrega em dias,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
|Selecione o produto desejado,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
|Senha do usu,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
$Consulta|Consulta tabela selecionado,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
$EParserNotation_On_Empty_Element_Err,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
$ImportarDadosClienteFidelidade1Click,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"0Select * From ""C:\Equipexe\Ger\Dados\Clientes"" C",Estoque,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
2Procurar por Filtro|Procura o clientes por filtros,Estoque,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
5Premia Cliente novo com desconto por faixa de valores,Estoque,inclusao,Clientes,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
a o cadastro,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
A partir da data de cadastro,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
a.RDB$RELATION_NAME,Estoque,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
AbreCepFacil,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Abrir relat,Estoque,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Abrir...|Abre um relat,Estoque,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Adicionar novo produto,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Ajusta Cadastro Automaticamente,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
AlteraProduto1,Estoque,alteracao,Nao classificado,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
AlteraProduto14,Estoque,alteracao,Nao classificado,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Alterar Produto,Estoque,alteracao,Nao classificado,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"amento da nota, seja perguntado para referenciar uma nota, selecione essa op",Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"amento do financeiro,",Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
And (N.TipNota = 'D'),Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
And (N.TipNota = 'P'),Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Anotacoes,Estoque,consulta/abre tela,Ocorrencias/Auditoria,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
"APP_NAME,CASE,CAST,CONVERT,COALESCE,CURRENT_TIMESTAMP,CURRENT_USER,DATALENGTH,@@ERROR,FORMATMESSAGE,GETANSINULL,HOST_ID,HOST_NAME,IDENT_INCR,IDENT_SEED,@@IDENTITY,IDENTITY,ISDATE,ISNULL,ISNUMERIC,NEWID,NULLIF,PARSENAME,PERMISSIONS,@@ROWCOUN",Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Arquivo de Relat,Estoque,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
as em Estoque:,Estoque,consulta/abre tela,Estoque,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Atributo de anotaci,Estoque,consulta/abre tela,Ocorrencias/Auditoria,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Atrybut notacji zadeklarowany dla elementu typu pusty,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Attributo di notazione duplicato nello stessa dichiarazione di tipo di elemento,Estoque,consulta/abre tela,Financeiro,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Attributo di notazione nella dichiarazione di tipo di elemento vuoto,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Atualiza Estoque,Estoque,consulta/abre tela,Estoque,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
BaixaEstoque,Estoque,financeiro/fechamento,Estoque,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Bt_CancelaAditoClick,Estoque,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Bt_CancelaClick,Estoque,cancelamento/exclusao,Ocorrencias/Auditoria,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Bt_ConsultaCli,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Bt_ConsultaCliClick,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Bt_UsuarioGraficoClick,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
C_CadastroPromo,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
c_DigitaSenha,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
C:\EquipExe\EquSat,Estoque,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
C:\EquipExe\EquSat.Ini,Estoque,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
c:\EquipExe\Figuras\Nota,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
C:\Equipexe\NFe\,Estoque,consulta/abre tela,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
C:\Linker\rcliente.txt,Estoque,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro 2,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro 3,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro 4,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro Campos Flexiveis,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro de,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro de Classifica,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro de Clientes,Estoque,inclusao,Clientes,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro de Estoques,Estoque,inclusao,Estoque,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro de Fornecedores,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro de Funcion,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro de Grupo (Campos Flexiveis),Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro de Grupo 1,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro de Grupo 2,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
Cadastro de Grupo 3,Estoque,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,a validar,strings executaveis,confirmado por UI
