Executavel,RelatorioOuImpressao,Dominio,Fonte,TabelasCandidatas,FiltrosProvaveis,ValidacaoPendente
LavFacilLan,Qry_MovimentoDevNot,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoDevNot`,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoDevNotAdi,financeiro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoDevNotAdid,financeiro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoFilterRecord,produto_servico,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoFitasPre,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoFitasPre`,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoFitasPreFix,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoFitasPreFix\,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoFitasPreFixP,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoL,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoMotivoCanc,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoNumGR,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoNumNot,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoNumNot@,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoNumNotAdi,financeiro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoNumNotAdiT,financeiro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoNumNotFis,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoNumNotFisF,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoNumNotFisFt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoNumNotFisH,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoNumOS,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoObsROL,ordem_servico_rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoPedidos,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoPedidos8,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoPosicao,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoPosicao<,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoPosicaoAnt,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoPosicaoAntl,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoPosicaoP,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoPosicaoP\,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoPrecoCalculado,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoPrecoCalculado|,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoPrecoCalculadod,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoQdeEsp,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoQdeEsp4,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoROL,ordem_servico_rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoROL(,ordem_servico_rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoRolAnterior,ordem_servico_rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoRolAnterior$,ordem_servico_rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoSaldo,estoque,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoSaldoh,estoque,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoSeqCaixa,financeiro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoSeqCaixaL,financeiro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoSeqExport,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoSitRol,ordem_servico_rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoSitRolD,ordem_servico_rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoSitRolL,ordem_servico_rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoTotPecas,lavanderia/rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoTotPecas8,lavanderia/rol,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoUnidade,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoValAdi,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoValTot,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Qry_MovimentoValTott,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Quantidade de Vias (Impress,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,RC_PRIM.RDB$RELATION_NAME,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,RDB$RELATION_NAME,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,realizada sem uma impressora,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Recibo no Faturamento,financeiro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,RelativePage,financeiro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Relatorio,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,RelatorioErro,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Relatoriomodelo2,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Relatoriomodelo2Click,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Relatorios1,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Relatorios1t,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Relatrio1,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,RelatriodeExportao1,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,RelatriodeExportao1x,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Relatrios1,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,RELC_FOR.RDB$RELATION_NAME,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Retorno da Impressora,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,rio para a impressora Default?,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Salvar relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Salvar...|Salva o relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,"SELECT I.RDB$RELATION_NAME, I.RDB$UNIQUE_FLAG, I.RDB$INDEX_NAME, ISGMT.RDB$FIELD_POSITION,",relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,SELECT RDB$FIELD_NAME FROM RDB$RELATION_FIELDS WHERE RDB$RELATION_NAME = ',relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Sem movimento,operacional/outro,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,spRelativePath,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Tentativa de acessar a impressora...,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Termina a Impress,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,TFM_ConfigImpressora,config_admin,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,TImpressaoDos,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Tipo Relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,u_ConfigImpressora,config_admin,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Uma ou mais impressoras n,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Uma ou mais impressoras poder,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,uma porta de impress,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,vel com a impressora fiscal YANCO !,fiscal,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,vel continuar a impress,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,vel determinar se a impressora est,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,vel terminal a Impress,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Ver Relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Verifica Impressora,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Verifica Retorno da Impressora,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,VERIFICAIMPRESSORA,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,VerificaLocalImpressao,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Visualiza final da impress,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Visualiza no Relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,Visualizador de Relat,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,VisualizaFinalImpressao,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
LavFacilLan,VisualizaFinalImpressaoClick,relatorio/impressao,strings de UI,,periodo; cliente; produto; status; filial; usuario,abrir relatorio e capturar SQL/tabelas
