Tabela,Caminho,Campo,Tipo,Tamanho,Precisao,Obrigatoriedade,IndiceParadoxDetectado,PossivelChavePrimaria,PossivelChaveEstrangeira,NomeVisualCorrespondente,ModuloRelacionado,TelaRelacionada,EntidadeDominio,ClassificacaoCampo,Evidencia,NivelConfianca,Status
Traducao,Estruturas\Traducao.DB,LinguaFra,System.String,400,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.YG0;.YG1;.YG2,nao confirmado,nao confirmado,LinguaFra,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.YG0,.YG1",alta,confirmado por schema
Traducao,Estruturas\Traducao.DB,ConfFra,System.String,2,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.YG0;.YG1;.YG2,nao confirmado,possivel,ConfFra,Nao classificado,nao confirmado,Nao classificado,fiscal,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.YG0,.YG1",alta,confirmado por schema
Traducao,Estruturas\Traducao.DB,LinguaIta,System.String,400,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.YG0;.YG1;.YG2,nao confirmado,nao confirmado,LinguaIta,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.YG0,.YG1",alta,confirmado por schema
Traducao,Estruturas\Traducao.DB,ConfIta,System.String,2,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.YG0;.YG1;.YG2,nao confirmado,possivel,ConfIta,Nao classificado,nao confirmado,Nao classificado,fiscal,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.YG0,.YG1",alta,confirmado por schema
Traducao,Estruturas\Traducao.DB,LinguaEsp,System.String,400,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.YG0;.YG1;.YG2,nao confirmado,nao confirmado,LinguaEsp,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.YG0,.YG1",alta,confirmado por schema
Traducao,Estruturas\Traducao.DB,ConfEsp,System.String,2,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.YG0;.YG1;.YG2,nao confirmado,possivel,ConfEsp,Nao classificado,nao confirmado,Nao classificado,fiscal,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.YG0,.YG1",alta,confirmado por schema
Traducao,Estruturas\Traducao.DB,LinguaHair,System.String,400,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.YG0;.YG1;.YG2,nao confirmado,nao confirmado,LinguaHair,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.YG0,.YG1",alta,confirmado por schema
Traducao,Estruturas\Traducao.DB,ConfHair,System.String,2,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.YG0;.YG1;.YG2,nao confirmado,possivel,ConfHair,Nao classificado,nao confirmado,Nao classificado,fiscal,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.YG0,.YG1",alta,confirmado por schema
VERIFY,Exe\VERIFY.DB,Drive,System.String,4,0,nao confirmado,,possivel,nao confirmado,Drive,Nao classificado,nao confirmado,Nao classificado,desconhecido,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
VERIFY,Exe\VERIFY.DB,Directory,System.String,510,0,nao confirmado,,nao confirmado,nao confirmado,Directory,Nao classificado,nao confirmado,Nao classificado,desconhecido,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
VERIFY,Exe\VERIFY.DB,Table Name,System.String,510,0,nao confirmado,,nao confirmado,nao confirmado,Table Name,Nao classificado,nao confirmado,Nao classificado,desconhecido,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
VERIFY,Exe\VERIFY.DB,Extension,System.String,8,0,nao confirmado,,nao confirmado,nao confirmado,Extension,Nao classificado,nao confirmado,Nao classificado,desconhecido,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
VERIFY,Exe\VERIFY.DB,Error Code,System.Int16,2,0,nao confirmado,,possivel,possivel,Error Code,Nao classificado,nao confirmado,Nao classificado,identificador,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
VERIFY,Exe\VERIFY.DB,Error Level,System.Int16,2,0,nao confirmado,,nao confirmado,nao confirmado,Error Level,Nao classificado,nao confirmado,Nao classificado,desconhecido,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
VERIFY,Exe\VERIFY.DB,Error Message,System.String,300,0,nao confirmado,,nao confirmado,nao confirmado,Error Message,Nao classificado,nao confirmado,Nao classificado,desconhecido,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
VERIFY,Exe\VERIFY.DB,Date,System.DateTime,8,0,nao confirmado,,nao confirmado,nao confirmado,Date,Nao classificado,nao confirmado,Nao classificado,data,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
VERIFY,Exe\VERIFY.DB,Time,System.DateTime,8,0,nao confirmado,,nao confirmado,nao confirmado,Time,Nao classificado,nao confirmado,Nao classificado,documento,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
CadClaAlt,Filiais\MOVANTIGA\GER\DADOS\CadClaAlt.DB,CodClaAlt,System.String,10,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodClaAlt,Nao classificado,nao confirmado,Nao classificado,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadClaAlt,Filiais\MOVANTIGA\GER\DADOS\CadClaAlt.DB,DesClaAlt,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DesClaAlt,Nao classificado,nao confirmado,Nao classificado,nome/descricao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadClaAlt,Filiais\MOVANTIGA\GER\DADOS\CadClaAlt.DB,ObsClaAlt,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,ObsClaAlt,Nao classificado,nao confirmado,Nao classificado,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadClaAlt,Filiais\MOVANTIGA\GER\DADOS\CadClaAlt.DB,Cancelado,System.String,2,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Celular,Nao classificado,nao confirmado,Nao classificado,telefone,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadClaAlt,Filiais\MOVANTIGA\GER\DADOS\CadClaAlt.DB,MotivoCan,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,MotivoCan,Nao classificado,nao confirmado,Nao classificado,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadClaAlt,Filiais\MOVANTIGA\GER\DADOS\CadClaAlt.DB,DatCan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCan,Nao classificado,nao confirmado,Nao classificado,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AjustaCad,Ger\Dados\AjustaCad.DB,Campo,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,possivel,nao confirmado,Campo,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AjustaCad,Ger\Dados\AjustaCad.DB,Seq,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,possivel,nao confirmado,Seq,Nao classificado,nao confirmado,Nao classificado,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AjustaCad,Ger\Dados\AjustaCad.DB,Arquivo,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Arquivo,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AjustaCad,Ger\Dados\AjustaCad.DB,Trocar,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Trocar,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AjustaCad,Ger\Dados\AjustaCad.DB,TrocarPor,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,TrocarPor,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AjustaCad,Ger\Dados\AjustaCad.DB,TipTroca,System.String,2,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,TipTroca,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AjustaCad,Ger\Dados\AjustaCad.DB,EspTrocar,System.String,2,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,EspTrocar,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AutoPecas,Ger\Dados\AutoPecas.DB,CodPecas,System.String,10,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodPecas,Nao classificado,nao confirmado,Nao classificado,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AutoPecas,Ger\Dados\AutoPecas.DB,DesPecas,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DesPecas,Nao classificado,nao confirmado,Nao classificado,nome/descricao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AutoPecas,Ger\Dados\AutoPecas.DB,KilomTroca,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,KilomTroca,Nao classificado,nao confirmado,Nao classificado,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Backup,Ger\Dados\Backup.DB,Sequencia,System.Int32,4,0,confirmado por schema,,possivel,nao confirmado,Sequencia,Nao classificado,nao confirmado,Nao classificado,identificador,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
Backup,Ger\Dados\Backup.DB,CodUsuario,System.String,20,0,nao confirmado,,possivel,possivel,Usuario,Nao classificado,nao confirmado,Nao classificado,identificador,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
Backup,Ger\Dados\Backup.DB,Sistema,System.String,8,0,nao confirmado,,nao confirmado,nao confirmado,Sistema,Nao classificado,nao confirmado,Nao classificado,desconhecido,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
Backup,Ger\Dados\Backup.DB,Data,System.DateTime,8,0,nao confirmado,,nao confirmado,nao confirmado,Data,Nao classificado,nao confirmado,Nao classificado,data,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
Backup,Ger\Dados\Backup.DB,Tipo,System.String,6,0,nao confirmado,,nao confirmado,nao confirmado,Tipo,Nao classificado,nao confirmado,Nao classificado,desconhecido,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
Backup,Ger\Dados\Backup.DB,Descricao1,System.String,200,0,nao confirmado,,nao confirmado,nao confirmado,Descricao1,Nao classificado,nao confirmado,Nao classificado,nome/descricao,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
Backup,Ger\Dados\Backup.DB,Descricao2,System.String,200,0,nao confirmado,,nao confirmado,nao confirmado,Descricao2,Nao classificado,nao confirmado,Nao classificado,nome/descricao,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
Backup,Ger\Dados\Backup.DB,SeqExporta,System.Int32,4,0,nao confirmado,,possivel,nao confirmado,SeqExporta,Nao classificado,nao confirmado,Nao classificado,identificador,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
Backup,Ger\Dados\Backup.DB,Chave,System.String,30,0,nao confirmado,,possivel,nao confirmado,Chave,Nao classificado,nao confirmado,Nao classificado,identificador,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
Backup,Ger\Dados\Backup.DB,NomeChave,System.String,20,0,nao confirmado,,possivel,nao confirmado,NomeChave,Nao classificado,nao confirmado,Nao classificado,identificador,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
Backup,Ger\Dados\Backup.DB,CodVen,System.String,10,0,nao confirmado,,possivel,possivel,CodVen,Nao classificado,nao confirmado,Nao classificado,identificador,confirmado por schema: coluna existente no dicionario Paradox,media,confirmado por schema
Clientes,Ger\Dados\Backup\Clientes.DB,CodCli,System.String,20,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.XG7;.XG8;.XG9;.XGA;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6;.YG7;.YG8;.YG9;.YGA,possivel,possivel,Codigo do cliente,Clientes,nao confirmado,Clientes,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
Clientes,Ger\Dados\Backup\Clientes.DB,NomCli,System.String,80,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.XG7;.XG8;.XG9;.XGA;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6;.YG7;.YG8;.YG9;.YGA,nao confirmado,nao confirmado,Nome do cliente,Clientes,nao confirmado,Clientes,nome/descricao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
Clientes,Ger\Dados\Backup\Clientes.DB,EndCli,System.String,80,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.XG7;.XG8;.XG9;.XGA;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6;.YG7;.YG8;.YG9;.YGA,nao confirmado,nao confirmado,Endereco,Clientes,nao confirmado,Clientes,endereco,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
Clientes,Ger\Dados\Backup\Clientes.DB,CidCli,System.String,40,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.XG7;.XG8;.XG9;.XGA;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6;.YG7;.YG8;.YG9;.YGA,nao confirmado,nao confirmado,CidCli,Clientes,nao confirmado,Clientes,endereco,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
Clientes,Ger\Dados\Backup\Clientes.DB,EstCli,System.String,4,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.XG7;.XG8;.XG9;.XGA;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6;.YG7;.YG8;.YG9;.YGA,nao confirmado,nao confirmado,EstCli,Clientes,nao confirmado,Clientes,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
Clientes,Ger\Dados\Backup\Clientes.DB,CepCli,System.String,18,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.XG7;.XG8;.XG9;.XGA;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6;.YG7;.YG8;.YG9;.YGA,nao confirmado,nao confirmado,CEP,Clientes,nao confirmado,Clientes,endereco,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
Clientes,Ger\Dados\Backup\Clientes.DB,TelCli,System.String,30,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.XG7;.XG8;.XG9;.XGA;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6;.YG7;.YG8;.YG9;.YGA,nao confirmado,nao confirmado,Telefone,Clientes,nao confirmado,Clientes,telefone,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
Clientes,Ger\Dados\Backup\Clientes.DB,TelCli2,System.String,30,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.XG7;.XG8;.XG9;.XGA;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6;.YG7;.YG8;.YG9;.YGA,nao confirmado,nao confirmado,Telefone,Clientes,nao confirmado,Clientes,telefone,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
Clientes,Ger\Dados\Backup\Clientes.DB,Contato,System.String,80,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.XG7;.XG8;.XG9;.XGA;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6;.YG7;.YG8;.YG9;.YGA,nao confirmado,nao confirmado,Contato,Clientes,nao confirmado,Clientes,nome/descricao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
Clientes,Ger\Dados\Backup\Clientes.DB,CgcCli,System.String,24,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.XG7;.XG8;.XG9;.XGA;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6;.YG7;.YG8;.YG9;.YGA,nao confirmado,nao confirmado,Documento,Clientes,nao confirmado,Clientes,documento,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
