"Executavel","Categoria","Texto","StatusLayout","ProximaValidacao"
"LavFacilLan","comunicacao/update","EnviaRelEmail_FM","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","EnviaRelEmail_U","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","EqEmail","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Erro ao atualizar -","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Erro ao atualizar:","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","erUndoUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","erUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Estruturas sendo Atualizada, tecle enter para feclar o programa.","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","EUpdateError","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","EVP_DigestUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","EVP_DigestUpdate error","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Existe campos novos, favor rodar atualiza","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Existem campos novos, favor rodar a atualiza","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","F8 Atualizar","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","FM_ImportacaoNuvem","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","FM_NovoSincroniza","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","FOR*UPDATE","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Foram atualizados","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","ForwardActionUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","FrmSincronizar","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","GeraMovNuvem","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","GeraMovNuvem1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","GeraMovNuvem1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","GeraNuvem","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","GetUpdateRect","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","gProvider=Microsoft.Jet.OLEDB.4.0;Data Source=c:\EquipExe\Sincroniza\bd1.mdb;Persist Security Info=False","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","HelpActionUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","HMAC_Update","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","IdEMailAddress","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","IEnviaRelEmail_U","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Importa e exporta pelo servidor","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","importacaonuvem","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","ImportacaoNuvem_U","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","ImportacoesNuvem","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","ImprimeEmailRps","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Internal error. Update is not started","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Lb_Atualiza","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Lb_Atualizar","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Lb_EnvEmail","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Lb_EnvEmail@","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Lb_EnvEmailClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Lb_TotAtualizados","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","LerXmlServidor","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","LiveUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","MigraNuvem.db","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Mn_LimpaEmailSelecionado","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Mn_LimpaEmailSelecionado8","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Mn_LimpaEmailSelecionadoClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","MOrder QuickReport 3.0 Professional or download free updates from our web site","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Multi-spanned archive is not allowed for modification. Use BeginUpdate/EndUpdate methods to add files several times","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","ncUpdateValue","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","NewDirActionUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","NomeEmail","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","NovoSincroniza_U","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","NUVEM","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Nuvem_","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","NuvemInterpretacaoTxt","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","o atualizados","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","O campo Email esta Vazio,","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","o de Dados Nuvem","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","o do Servidor","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","o encontrada para atualiza","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","o foi enviada para nossos servidores e ser","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","o mais recente do servidor.","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","o no servidor","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","o no servidor para os sistemas abaixo, e eles ser","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","O seu sistema foi atualizado com a vers","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","OnActionUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","OnApplyUpdateError","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","OnProgressUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","OnUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","OnUpdateData","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","OnUpdateError\","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","OpenActionUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","OR email LIKE","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","p1.proname as updaterule, p2.proname as deleterule","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Para efetuar a Atualiza","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","pfInUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","poUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Programa Sincronismo n","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","QRL_Email","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","QRL_EmailCli","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","QRL_EmailClix","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","QRL_Emailt","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","QRPreview1ProgressUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","QRPreviewProgressUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Qry_LimparEmailsInv","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Qry_LimparEmailsInv@","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","QryAtualiza","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","ria atualiza","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","rsUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","RxL_Servidor","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","RxL_ServidorD","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","SB_AtualizaDisp","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","SB_AtualizaDisp$","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","SB_AtualizaDispClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","SB_AtualizaDispClick""","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Sb_Atualizar","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Sb_Atualizar|","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","SB_LiveUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","SB_Sincronizar","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","SB_SincronizarClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","SERVIDOR","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Servidor n","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Set C.Email =","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","SINCRONIZA","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Sincronizaes1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","SincronizaoWEB1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","SincronizaoWEB1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Sincronizar","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Sincronizar MiniLav","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Sincronizar-F8","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TAggUpdateEvent","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Tb_CenCusCliEMail","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Tb_CenCusCliEnviaEmail","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Tb_CliContatoemail","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Tb_CliContatoemailh","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Tb_MigraNuvem","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TDataSetUpdateObject","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TEnviaRelEmail_FM","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TEnviaRelEmail_FM(","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TFM_ImportacaoNuvem","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TFM_NovoSincroniza","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TFrmSincronizar","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Tm_Atualiza","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Tm_AtualizaAgenda","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Tm_AtualizaAgendaTimer","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Tm_AtualizaTimer","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TNuvem","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Total Atualizado:","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TQRProgressUpdateEvent","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","tQryAtualiza","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TRaveMailMergeItem","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TRAVEMAILMERGEITEM.GETCASEMATTERS","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TRAVEMAILMERGEITEM.GETREPLACESTRING","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TRAVEMAILMERGEITEM.GETSEARCHTOKEN","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TRAVEMAILMERGEITEM.SETCASEMATTERS","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TRAVEMAILMERGEITEM.SETREPLACESTRING","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TRAVEMAILMERGEITEM.SETSEARCHTOKEN","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TRaveMailMergeList","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","tU_Sincronizar","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TUpdateAction","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TUpdateErrorEvent","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TUpdateKind","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TUpdateMode","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TUpdateStatus","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TUpdateStatusSet","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TZUpdateCount","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TZUpdateMode","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TZUpdateSQL","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","TZUpdateSQLPz}","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","U_Sincronizar","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","uMEstrutNuvem","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","umUpdateAll","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","umUpdateChanged","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UpActionUpdate","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UPDATE","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UpDate ""","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UpDate ""MovCab"" Set","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UpDate ""Notas"" Set","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UPDATE %s SET %s","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UpDate MovCab Set","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Update MovCab Set PosicaoAnt='","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","Update TabLojas set NomLoja =","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UPDATE_RULE","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UpdateAction","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UpdateDCB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UpdateFont","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UpdateKind","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UpdateMode","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UpdateMode<","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UpdateObject","texto_estatico_sem_posicao","captura_dinamica_MOD"
"LavFacilLan","comunicacao/update","UpdateWindow","texto_estatico_sem_posicao","captura_dinamica_MOD"
